"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0009437","carnitine metabolic process","7/2074","12/18888",0.583333333333333,5.31243972999036,5.2481836245897,9.14695476600612e-05,0.00308173973144983,0.00256774964769628,"ALDH9A1/ACADM/BBOX1/SLC22A4/CPT1C/ACADL/CRAT",7
"BP","GO:0042045","epithelial fluid transport","7/2074","12/18888",0.583333333333333,5.31243972999036,5.2481836245897,9.14695476600612e-05,0.00308173973144983,0.00256774964769628,"SCNN1B/CSF2/SLC26A6/CFTR/ITPR1/SLC5A1/CLDN18",7
"BP","GO:0050678","regulation of epithelial cell proliferation","70/2074","407/18888",0.171990171990172,1.56632129631165,4.05646477598459,9.27194024725095e-05,0.00310388969784357,0.00258620531668855,"SIX1/ECM1/SP1/BID/SIX4/STK3/SULF1/DLX6/CDK4/STAT1/PRKDC/IL12A/RUNX2/TGFBR3/SCN5A/CEACAM1/CDK6/SLURP1/APLN/PGF/RGN/IQGAP3/SOX11/GLI1/HES5/FGF10/ZFP36/TGM1/PYGO2/AR/KRT4/LAMB1/BRCA2/DLX5/TACSTD2/TP63/CAV2/CASK/MARVELD3/SPARC/EPGN/KLF9/CRNN/TACR1/CDH13/LIMS2/TBX1/TNFAIP3/CCL26/LEP/WNT7A/FA2H/ALDH1A2/A4GNT/REG3G/ANG/GPC3/SCG2/HAS2/OVOL1/NR4A3/CLDN1/WNT10B/IHH/C5AR1/PPARG/CDKN2B/FGFBP1/TNMD/EREG",70
"BP","GO:0048608","reproductive structure development","56/2074","307/18888",0.182410423452769,1.66121893836832,4.1023269932848,9.31798637242726e-05,0.00310388969784357,0.00258620531668855,"SIX4/SULF1/HOXD13/FST/STRA6/ASPM/KIF18A/FANCA/NUDT1/GLI1/TNFAIP6/TYRO3/BRIP1/FGF10/PLAG1/AR/FOXL2/TCF21/CITED2/BASP1/BRCA2/HOXB13/NKX2-1/FOXC1/TP63/MYOCD/COL6A1/NASP/ZP3/SLIT3/TNFSF10/NCOA1/VGF/DMRT1/TBX3/WT1/LEP/WNT7A/ALOX15B/FSHR/NR0B1/SALL1/LHX9/KIT/ANG/GFRA1/LHCGR/GAS2/RBP4/ROBO2/AKR1C3/GPR149/GATA4/EREG/SRY/DCANP1",56
"BP","GO:0000075","cell cycle checkpoint signaling","39/2074","191/18888",0.204188481675393,1.8595525756436,4.19327659680492,9.39193266779443e-05,0.00311094578704022,0.00259208455118845,"GTSE1/DTL/TRIP13/CENPF/BUB1B/CDCA8/AURKB/CDC45/CDC20/KNTC1/CDK1/BIRC5/SPC25/PRKDC/NUF2/CLSPN/BRCA1/SPDL1/E2F7/MAD2L2/TOPBP1/RAD51/KNL1/ZWINT/BUB1/NDC80/DUSP1/MUC1/MAD2L1/BRIP1/CHEK2/FOXO4/XRCC3/ORC1/CDT1/TICRR/BRCA2/MAP3K20/CCNB1",39
"BP","GO:0048588","developmental cell growth","46/2074","238/18888",0.19327731092437,1.76018411221769,4.14493947923588,9.48206402950454e-05,0.00312325416301446,0.00260234006619804,"SPP1/SORBS2/PLXNA1/LIMK1/CPNE6/EXT1/MAPT/MEIS1/CRABP2/TIAM1/RTN4R/LHX2/COBL/FOXL2/NRCAM/RASAL1/DCLK1/PI16/ALCAM/SLIT3/ST8SIA2/KIAA0319/NKX6-1/ITSN2/EMX1/FN1/SEMA3C/NTN1/NLGN3/BARHL2/SYT1/CTTN/SEMA3E/EDN3/S100B/AKAP6/RIMS1/CACNG7/PLXNA4/OLFM1/SEMA3D/SEMA6D/FSTL4/DCC/GATA4/FLRT3",46
"BP","GO:0046660","female sex differentiation","28/2074","121/18888",0.231404958677686,2.10741410776477,4.29195988991627,9.69831050948579e-05,0.0031767354868849,0.00264690147062984,"FST/STRA6/FANCA/TNFAIP6/TYRO3/ADCYAP1R1/FGF10/FOXL2/BRCA2/FOXC1/TP63/LHFPL2/ZP3/SLIT3/VGF/TBX3/WT1/LEP/FSHR/LHX9/KIT/ANG/LHCGR/GAS2/RBP4/ROBO2/GPR149/EREG",28
"BP","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","11/2074","28/18888",0.392857142857143,3.57776553244249,4.79404303763735,9.87059154425476e-05,0.00319763778818275,0.00266431756720862,"DTL/CDK1/VPS4B/CDK4/RAB11A/FBXO5/CDC7/CDC25A/CCNB1/PBX1/WNT10B",11
"BP","GO:0042634","regulation of hair cycle","11/2074","28/18888",0.392857142857143,3.57776553244249,4.79404303763735,9.87059154425476e-05,0.00319763778818275,0.00266431756720862,"FST/PER1/MSX2/TRPV3/HPSE/KRT17/FA2H/FERMT1/EPS8L3/DKK4/WNT10B",11
"BP","GO:0034762","regulation of transmembrane transport","81/2074","489/18888",0.165644171779141,1.50852802148718,4.00149753234828,0.000102026821558336,0.00328715923446965,0.00273890811741589,"GPD1L/CHP1/TREM2/STK39/PCSK9/FXYD1/GRIN2D/KCNAB1/KCNIP4/DRD4/ATP1A2/FHL1/SCN5A/OXSR1/PRNP/CALM1/CASQ2/PER2/CACNG4/AHNAK/CXCL11/SLC26A6/FGF14/WNK4/CNIH3/ADCYAP1R1/FGF19/NETO1/OCLN/CXCL10/TMEM38B/PIM1/IRS1/CHP2/KCNMB1/P2RX3/CFTR/SLC43A2/CACNB2/LRRC26/ANK2/HRC/AZIN2/ITLN1/ATP1B1/SESTD1/P2RY6/SCN2B/XCL1/PID1/DRD1/JPH2/NLGN3/ATP4A/RELN/CASQ1/LEP/RGS7/IL1B/RYR2/EDN3/AKAP6/MMP9/LRRC38/GPC3/NLGN1/UTRN/NR4A3/PLA2G1B/SLC8A1/CACNG7/KCNE2/KLF15/FXYD3/LHCGR/SORBS1/NPSR1/PRRT1/DMD/IFNG/MS4A1",81
"BP","GO:0046942","carboxylic acid transport","63/2074","358/18888",0.175977653631285,1.60263544927083,4.04304730936469,0.000104421933601407,0.00334604195931466,0.00278797004644032,"SLC5A12/SLC16A6/SLC6A1/LRRC8D/DRD4/ATP1A2/CEACAM1/SLC19A1/CRABP2/RBP1/PER2/SLC26A6/TSPO2/SLCO1A2/SLC1A4/SLC2A1/NMB/SLCO2A1/CLN8/SLC10A5/SLC6A2/SLC7A11/SLC22A4/SLC16A1/MPC1/GIPC1/ACACB/SLC6A4/SLC11A1/SLC43A2/SLC7A4/RBP7/NOS2/SLC6A15/SLC26A2/SLC13A5/NTRK2/SLC16A10/SLC6A8/PLA2G2A/AKR1C1/SLC10A4/FOLR1/SLC6A16/ABAT/SLC16A9/SLC7A8/PMP2/ABCC1/LEP/IL1B/SLC38A5/SLCO1B1/NR0B2/PLA2G5/PLA2G1B/LHCGR/FABP4/SLCO4A1/SLCO1B3/AKR1C4/PPARG/CRABP1",63
"BP","GO:0048638","regulation of developmental growth","59/2074","330/18888",0.178787878787879,1.62822828088016,4.04351643336536,0.000109263615206262,0.00348226094733039,0.0029014696567148,"SPP1/SIX1/STC2/SIX4/LIMK1/STK3/CDK1/AGRN/CPNE6/MAPT/TGFBR3/RUNX1/FLVCR1/CRABP2/GLI1/WWC1/RTN4R/AR/MYOZ1/PIM1/CITED2/NRCAM/BASP1/FOXC1/RASAL1/ACACB/PI16/SLC6A4/MUSK/ZP3/KIAA0319/NKX6-1/ITSN2/PLS1/FN1/SEMA3C/NTN1/TBX20/WT1/LEP/BARHL2/SYT1/CTTN/SEMA3E/FOXS1/AKAP6/RIMS1/GHRHR/FOXC2/CACNG7/PLXNA4/AGR2/RBP4/OLFM1/SEMA3D/SEMA6D/FSTL4/DCC/MAEL",59
"BP","GO:0031589","cell-substrate adhesion","63/2074","359/18888",0.175487465181058,1.59817128367398,4.01880689183142,0.000113359328656788,0.00358403923943735,0.00298627278626975,"COL1A1/KIF14/FAM107A/COL3A1/MELTF/KANK1/SERPINE1/ANGPT2/CDK6/COL8A1/ONECUT2/ITGB4/OTOA/TYRO3/ITGAV/AJAP1/TIAM1/ITGA11/ITGA7/EPHA1/SPRY4/LAMB1/MYOC/NID2/SPOCK1/TACSTD2/GBP1/CASK/LYVE1/ANTXR1/EFNA1/COL5A3/LYPD3/MADCAM1/DMP1/ABI3BP/APOD/CDH13/LIMS2/PHLDB2/FN1/COL16A1/EPHB1/EGFL6/HPSE/RAC3/NTN4/CTTN/SEMA3E/FERMT1/RHOD/HOXA7/NDNF/THSD1/HAS2/UTRN/AGR2/SORBS1/ITGB6/ITGA9/CDKN2A/ALOX15/OLFM4",63
"BP","GO:0035357","peroxisome proliferator activated receptor signaling pathway","10/2074","24/18888",0.416666666666667,3.79459980713597,4.81125855544797,0.000114262823639522,0.00358403923943735,0.00298627278626975,"ASXL1/CITED2/NCOA1/LEP/ALOX15B/ALOXE3/PTGIS/PLIN5/PPARG/ALOX15",10
"BP","GO:0001763","morphogenesis of a branching structure","41/2074","206/18888",0.199029126213592,1.81256612146689,4.11842329921898,0.0001142807627229,0.00358403923943735,0.00298627278626975,"SIX1/HOXD11/SIX4/PLXNA1/DLX2/SULF1/HOXD13/CITED1/EXT1/LRRK2/LAMA1/CTNNBIP1/HOXB7/FGF10/AR/MSX2/SPINT1/ACVR1/RSPO2/TCF21/TACSTD2/HOXB13/NKX2-1/SPRY1/SIX2/TP63/CTSZ/GLI2/SEMA3C/PRDM1/TBX3/TBX20/NTN4/WT1/PBX1/SEMA3E/SALL1/GPC3/FOXC2/IHH/SOX10",41
"BP","GO:0042573","retinoic acid metabolic process","12/2074","33/18888",0.363636363636364,3.31165074077321,4.66784326322178,0.000115541200882546,0.00360439640425129,0.00300323466732857,"ADH1A/CYP26A1/CRABP2/RBP1/CYP2C8/CYP2C18/CYP27C1/BCO2/DHRS9/ALDH1A2/ADH7/AKR1C3",12
"BP","GO:0006577","amino-acid betaine metabolic process","8/2074","16/18888",0.5,4.55351976856316,4.99413304446664,0.000119004787586084,0.00369290646109238,0.00307698251337537,"ALDH9A1/ACADM/BBOX1/SLC22A4/DMGDH/CPT1C/ACADL/CRAT",8
"BP","GO:0035265","organ growth","37/2074","180/18888",0.205555555555556,1.87200257152041,4.12848472645961,0.000121439472782722,0.00372922542609609,0.00310724399478512,"ECM1/SORBS2/STK3/CDK1/MMP13/EXT1/MEIS1/TGFBR3/RUNX1/LEPR/FLVCR1/GLI1/WWC1/FGF10/PLAG1/AR/MSX2/RSPO2/TMEM38B/PIM1/CITED2/BASP1/FOXC1/ACACB/PI16/SLC6A4/SMPD3/TBX20/WT1/LEP/AKAP6/FOXC2/NLGN4X/RBP4/CLDN18/GATA4/MAEL",37
"BP","GO:0007162","negative regulation of cell adhesion","56/2074","310/18888",0.180645161290323,1.64514262606153,4.02242032038291,0.000121804654279384,0.00372922542609609,0.00310724399478512,"COL1A1/PLXNA1/FAM107A/IL1RN/MELTF/KANK1/TGFBI/ALOX12/SERPINE1/ANGPT2/MAD2L2/RUNX1/CEACAM1/PRNP/DUSP1/ERBB3/LGALS3/PELI1/MUC1/SOCS1/AJAP1/PLXNA2/CDSN/SPRY4/MYOC/SPOCK1/TACSTD2/CLDN7/EPCAM/GBP1/GPNMB/CASK/CTSG/IDO1/PLXNC1/APOD/IL2RA/CDH13/PLA2G2A/CD80/PHLDB2/XCL1/ADAMDEC1/CTLA4/RND1/SEMA3E/PLA2G5/DAPL1/HOXA7/PDCD1LG2/PLXNA4/TARM1/B4GALNT2/IHH/CDKN2A/IFNL1",56
"BP","GO:0010927","cellular component assembly involved in morphogenesis","30/2074","135/18888",0.222222222222222,2.02378656380585,4.19267576044356,0.000122157316539703,0.00372922542609609,0.00310724399478512,"TMOD3/SIX4/EPB41L3/LDB3/PGM5/KNL1/ITGB4/CSRP1/MYOZ1/NEBL/LMOD1/MYOM1/NEB/MYH11/CFL2/ANK2/MYL9/PDGFRB/FLNC/PHLDB2/KLHL41/CASQ1/ACTL8/MYL2/TPPP/ACTA1/MYOM3/MYBPC2/IHH/KRT8",30
"BP","GO:0045165","cell fate commitment","53/2074","289/18888",0.183391003460208,1.67014911926538,4.03205010186699,0.000122894835712282,0.00372922542609609,0.00310724399478512,"SIX1/TEAD3/DLX1/DLX2/RAB10/TBX15/NFIA/HOXC10/PRKDC/EXT1/PITX1/RUNX2/TCF3/HOXD10/ONECUT2/HES5/FGF10/AR/ACVR1/EPOP/NKX2-1/SIX2/GSC/WNT11/SOX17/SLAMF8/GLI2/TBX1/PRDM1/TBX3/TBX20/WT1/WNT7A/BARHL2/EYA2/WNT16/FOXG1/FOXC2/MYL2/POU4F1/DMRT3/PTCH2/WNT10B/NKX2-2/WNT8B/IHH/SOSTDC1/DMRTA2/PPARG/SOX1/TBX18/MNX1/GATA4",53
"BP","GO:0007369","gastrulation","40/2074","200/18888",0.2,1.82140790742527,4.10150088040347,0.000123337679458741,0.00372922542609609,0.00310724399478512,"COL5A2/DUSP5/COL11A1/COL5A1/IL1RN/LAMB3/EXT1/ZBTB17/COL7A1/APLN/COL8A1/COL12A1/DUSP1/ITGB4/ITGAV/CUL3/DUSP2/ITGA7/ACVR1/TGIF2/LAMB1/FOXC1/SIX2/GSC/WNT11/SOX17/TXNRD1/COL6A1/MMP8/PHLDB2/FN1/TLX2/TBX20/EYA2/NR0B1/MMP9/GPC3/NR4A3/FOXC2/WNT8B",40
"BP","GO:0071711","basement membrane organization","13/2074","38/18888",0.342105263157895,3.11556615743795,4.58472273747852,0.00012447761836423,0.00374448998916072,0.00311996264718508,"COL3A1/EXT1/LAMA1/LAMB1/NID2/CAV2/PLOD3/COL6A1/PHLDB2/NTN4/FERMT1/FLRT2/GAS2",13
"BP","GO:0071277","cellular response to calcium ion","22/2074","87/18888",0.252873563218391,2.3029295381239,4.27799651191424,0.000134645213159619,0.00402978769943711,0.00335767678234539,"ECT2/CPNE6/RYR1/SCN5A/SLC25A23/SYT15/ITPKC/CPNE8/CHP2/RASAL1/TRPM2/SYT12/FOS/FOSB/SYT1/ITPKA/KCNH1/NLGN1/SYT5/AKR1C3/ACER1/ALOX15",22
"BP","GO:0001656","metanephros development","23/2074","93/18888",0.247311827956989,2.25227859520328,4.2517880921794,0.000137732277492978,0.0040521418013807,0.00337630253999924,"SIX1/KIF26B/SIX4/CITED1/STAT1/CXCR2/TFAP2B/HOXC11/HES5/FGF10/TCF21/BASP1/SPRY1/SIX2/SOX17/EGR1/PDGFRB/WT1/SALL1/GPC3/FOXC2/ROBO2/IRX1",23
"BP","GO:0042475","odontogenesis of dentin-containing tooth","23/2074","93/18888",0.247311827956989,2.25227859520328,4.2517880921794,0.000137732277492978,0.0040521418013807,0.00337630253999924,"DLX1/DLX2/FST/SERPINE1/RUNX2/SCN5A/FGF10/MSX2/RSPO2/FOXC1/DSPP/TP63/CFTR/DMP1/GLI2/TBX1/SMPD3/MSX1/MMP20/TNFRSF11B/DMRT3/ITGB6/SOSTDC1",23
"BP","GO:2001251","negative regulation of chromosome organization","23/2074","93/18888",0.247311827956989,2.25227859520328,4.2517880921794,0.000137732277492978,0.0040521418013807,0.00337630253999924,"TOP2A/TRIP13/CENPF/BUB1B/CDCA8/AURKB/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/DUSP1/FBXO5/MAD2L1/XRCC3/CCNB1",23
"BP","GO:0043616","keratinocyte proliferation","17/2074","59/18888",0.288135593220339,2.62406223951098,4.38798759959024,0.00013882846741501,0.0040521418013807,0.00337630253999924,"FST/SLURP1/FGF10/ZFP36/TGM1/TP63/CASK/KLF9/CRNN/CDH13/FERMT1/WNT16/REG3G/HAS2/OVOL1/KRT2/EREG",17
"BP","GO:0045604","regulation of epidermal cell differentiation","17/2074","59/18888",0.288135593220339,2.62406223951098,4.38798759959024,0.00013882846741501,0.0040521418013807,0.00337630253999924,"CYP27B1/HES5/ETV4/ZFP36/SFRP4/MSX2/AQP3/FOXC1/GRHL1/TP63/IL20/ZBED2/ALOX15B/KRT36/REG3G/HOXA7/PTCH2",17
"BP","GO:0120254","olefinic compound metabolic process","34/2074","162/18888",0.209876543209877,1.91135397692775,4.09140465988267,0.000147670331053114,0.00428898656103035,0.00357364498327655,"MGLL/ADH1A/FADS1/SCNN1B/ALOX12/EPHX2/PTGDS/SCP2/CLCN2/CYP2E1/CYP2C8/CYP2C18/CYP2C9/ABCA4/EGR1/AKR1C1/RDH12/DAGLA/CYP27C1/BCO2/ALOX15B/DHRS9/CYP11A1/ALDH1A2/ALOXE3/PTGS1/PTGIS/ADH7/RBP4/AKR1C4/AKR1C3/CYP4F11/RPE65/ALOX15",34
"BP","GO:0051703","biological process involved in intraspecies interaction between organisms","16/2074","54/18888",0.296296296296296,2.69838208507447,4.3894624852555,0.000150951862140579,0.00436280479990614,0.00363515139633685,"TREM2/EXT1/EN1/DRD4/CNTNAP2/CLN8/PTCHD1/SLC6A4/TBX1/GAD1/NLGN3/CX3CR1/CHRNB2/NLGN4X/NRXN2/LTF",16
"BP","GO:0014074","response to purine-containing compound","31/2074","143/18888",0.216783216783217,1.97425332623018,4.10721595313714,0.000153689742011857,0.00442026692147272,0.00368302965837913,"COL1A1/HSP90B1/SLC6A1/CITED1/RYR1/STAT1/DUOX1/PER1/CASQ2/SLC26A6/PDXP/HMGCS2/TMEM38B/PANX1/P2RX3/CFTR/SLC6A4/TRPM2/FOS/CNGA3/P2RY6/FOSB/VGF/WT1/IL1B/RYR2/AKAP6/SLC8A1/WNT10B/NT5E/DUOX2",31
"BP","GO:0010812","negative regulation of cell-substrate adhesion","18/2074","65/18888",0.276923076923077,2.52194941028114,4.31680885187619,0.000156282163345447,0.00444730422520296,0.00370555752678394,"COL1A1/FAM107A/MELTF/KANK1/SERPINE1/ANGPT2/AJAP1/SPRY4/MYOC/SPOCK1/TACSTD2/GBP1/CASK/APOD/PHLDB2/SEMA3E/HOXA7/CDKN2A",18
"BP","GO:0045682","regulation of epidermis development","18/2074","65/18888",0.276923076923077,2.52194941028114,4.31680885187619,0.000156282163345447,0.00444730422520296,0.00370555752678394,"CYP27B1/HES5/ETV4/ZFP36/SFRP4/MSX2/AQP3/FOXC1/GRHL1/TP63/IL20/ZBED2/ALOX15B/KRT36/REG3G/HOXA7/KRT2/PTCH2",18
"BP","GO:0007043","cell-cell junction assembly","33/2074","156/18888",0.211538461538462,1.92648913285365,4.08094647751761,0.000156892686370796,0.00444730422520296,0.00370555752678394,"FSCN1/AFDN/ECT2/EPB41L3/CNTNAP2/OCLN/ESAM/CLDN17/CLDN7/CDH8/CLDN20/MARVELD3/WNT11/ANK2/CDH17/CDH15/CLDN4/CDH13/CLDN5/GJC1/CLDN16/IL1B/GJB1/FRMPD2/CLDN6/CLDN1/POF1B/LIM2/CDH18/CLDN22/CLDN18/CLDN11/CLDN10",33
"BP","GO:0061138","morphogenesis of a branching epithelium","38/2074","189/18888",0.201058201058201,1.83104498630053,4.03270626247321,0.000160510100868696,0.00450279720070243,0.00375179506814223,"SIX1/HOXD11/SIX4/PLXNA1/SULF1/HOXD13/CITED1/EXT1/LAMA1/CTNNBIP1/HOXB7/FGF10/AR/MSX2/SPINT1/ACVR1/RSPO2/TCF21/TACSTD2/HOXB13/NKX2-1/SPRY1/SIX2/TP63/CTSZ/GLI2/SEMA3C/TBX3/TBX20/NTN4/WT1/PBX1/SEMA3E/SALL1/GPC3/FOXC2/IHH/SOX10",38
"BP","GO:2000649","regulation of sodium ion transmembrane transporter activity","15/2074","49/18888",0.306122448979592,2.78786924605908,4.40103898429096,0.000160983880617846,0.00450279720070243,0.00375179506814223,"GPD1L/CHP1/STK39/PCSK9/FXYD1/DRD4/ATP1A2/FGF14/NETO1/CHP2/ATP1B1/SCN2B/UTRN/FXYD3/DMD",15
"BP","GO:0071695","anatomical structure maturation","50/2074","271/18888",0.18450184501845,1.68026559725578,3.96149077429254,0.000161765761782529,0.00450279720070243,0.00375179506814223,"KIF14/TRIP13/SPINK5/AGRN/RYR1/EXT1/LRRK2/RUNX2/CABYR/NEMP1/SNX10/FLVCR1/IQCF1/SLC26A6/FBXO5/TYMS/HES5/MSX2/CNTNAP2/MYOC/NRCAM/BRCA2/HOXB13/DIAPH3/CFTR/RFLNB/CCL19/ADGRB3/RECK/NKX6-1/PTH1R/TDRD5/LGI4/RAC3/BNC1/NTN4/RND1/LEP/FERMT1/ALDH1A2/CX3CR1/ANG/GHRHR/CNGB1/WNT10B/IHH/PPARG/SOX10/LTF/EREG",50
"BP","GO:0007611","learning or memory","51/2074","278/18888",0.183453237410072,1.67071588630735,3.95674579078686,0.000161905191070033,0.00450279720070243,0.00375179506814223,"TREM2/KAT2B/CPEB3/SLC6A1/STRA6/MAPT/EN1/ATP1A2/SLC24A2/PRNP/ITPR3/NETO1/CNTNAP2/RGS14/CLN8/PDE8B/PTCHD1/SLC7A11/GATM/PPT1/SLC6A4/MME/MUSK/FOS/SLC2A4/ADGRB3/PTPRZ1/TACR1/NTRK2/CLDN5/BTG2/TACR2/DRD1/ATP8A1/SCN2A/NLGN3/RELN/CAMK2N1/DNAH11/S100B/CX3CR1/KIT/PRKAR2B/CUX2/NPTX2/CHRNB2/NLGN4X/PRRT1/AFF2/NRXN2/DCANP1",51
"BP","GO:1901976","regulation of cell cycle checkpoint","14/2074","44/18888",0.318181818181818,2.89769439817656,4.42605096784026,0.00016736007204991,0.00463265251082755,0.00385999237092626,"CDCA8/AURKB/BIRC5/BRCA1/RAD51/KNL1/ZWINT/NDC80/DUSP1/MAD2L1/XRCC3/BRCA2/MAP3K20/CCNB1",14
"BP","GO:0001704","formation of primary germ layer","29/2074","131/18888",0.221374045801527,2.01606218760812,4.09849672904314,0.000168654371086744,0.00464666435480114,0.00387166723985162,"COL5A2/DUSP5/COL11A1/COL5A1/LAMB3/COL7A1/COL8A1/COL12A1/DUSP1/ITGB4/ITGAV/DUSP2/ITGA7/ACVR1/LAMB1/FOXC1/SIX2/WNT11/SOX17/TXNRD1/COL6A1/MMP8/FN1/TLX2/TBX20/EYA2/NR0B1/MMP9/FOXC2",29
"BP","GO:0005513","detection of calcium ion","7/2074","13/18888",0.538461538461538,4.9037905199911,4.94498576492103,0.000179360914823131,0.00486971089858562,0.00405751281220079,"CALM1/CASQ2/KCNMB3/KCNMB1/KCNMB2/SYT1/RYR2",7
"BP","GO:0090232","positive regulation of spindle checkpoint","7/2074","13/18888",0.538461538461538,4.9037905199911,4.94498576492103,0.000179360914823131,0.00486971089858562,0.00405751281220079,"CDCA8/AURKB/BIRC5/KNL1/NDC80/MAD2L1/XRCC3",7
"BP","GO:0035914","skeletal muscle cell differentiation","20/2074","77/18888",0.25974025974026,2.36546481483801,4.21667645833753,0.000180725052542364,0.00486971089858562,0.00405751281220079,"SIX1/SIX4/BARX2/SOX11/VAX1/NLN/HLF/CITED2/MYOCD/FOS/COL6A1/EGR1/BTG2/TBX1/KLHL41/EPHB1/RBM24/B4GALNT2/DMRTA2/MEGF10",20
"BP","GO:0120192","tight junction assembly","20/2074","77/18888",0.25974025974026,2.36546481483801,4.21667645833753,0.000180725052542364,0.00486971089858562,0.00405751281220079,"AFDN/ECT2/OCLN/ESAM/CLDN17/CLDN7/CLDN20/MARVELD3/WNT11/CLDN4/CLDN5/CLDN16/FRMPD2/CLDN6/CLDN1/POF1B/CLDN22/CLDN18/CLDN11/CLDN10",20
"BP","GO:0071805","potassium ion transmembrane transport","42/2074","217/18888",0.193548387096774,1.76265281363735,3.96847180343639,0.000180879695859948,0.00486971089858562,0.00405751281220079,"TREM2/STK39/KCNA5/KCNAB1/KCNIP4/ATP1A2/FHL1/SLC24A2/OXSR1/PRNP/CASQ2/SLC9A7/WNK4/SLC24A3/NETO1/KCNS3/TMEM38B/KCNMB3/SLC9A9/SLC12A8/KCND2/KCNMB1/KCNMB2/ATP4B/PKD2L1/LRRC26/ANK2/ATP1B1/KCNQ4/KCNG3/KCNA7/KCNMA1/ATP4A/RGS7/KCNK7/EDN3/AKAP6/LRRC38/KCNH1/KCNQ5/KCNK15/KCNE2",42
"BP","GO:0061041","regulation of wound healing","30/2074","138/18888",0.217391304347826,1.97979120372311,4.05716609944342,0.000184845467790137,0.00495385853677568,0.00412762582859603,"KANK1/TSPAN8/ALOX12/SERPINE1/ST3GAL4/DUOX1/CEACAM1/MMRN1/AJAP1/TNFRSF12A/PLAUR/OCLN/SERPINB2/MYOZ1/WFDC1/CASK/PROC/MYLK/CLDN4/TMEM97/PHLDB2/EMILIN2/TNFAIP3/PROS1/HPSE/FERMT1/REG3G/FOXC2/CLDN1/DUOX2",30
"BP","GO:0032414","positive regulation of ion transmembrane transporter activity","21/2074","83/18888",0.253012048192771,2.30419072626088,4.18209438091701,0.000187934833915618,0.00499127829174092,0.00415880450395538,"CHP1/TREM2/STK39/DRD4/CALM1/CHP2/CFTR/CACNB2/LRRC26/ANK2/ATP1B1/P2RY6/JPH2/NLGN3/RELN/CASQ1/RYR2/AKAP6/LRRC38/DMD/IFNG",21
"BP","GO:0120193","tight junction organization","21/2074","83/18888",0.253012048192771,2.30419072626088,4.18209438091701,0.000187934833915618,0.00499127829174092,0.00415880450395538,"AFDN/ECT2/EXT1/OCLN/ESAM/CLDN17/CLDN7/CLDN20/MARVELD3/WNT11/CLDN4/CLDN5/CLDN16/FRMPD2/CLDN6/CLDN1/POF1B/CLDN22/CLDN18/CLDN11/CLDN10",21
"BP","GO:0032963","collagen metabolic process","25/2074","107/18888",0.233644859813084,2.12781297596409,4.10884694614774,0.00019077960548616,0.00504411010738295,0.004202824728836,"MMP1/COL1A1/COL1A2/COL5A1/P3H1/P3H4/MMP10/MMP13/RUNX1/TRAM2/RCN3/CTSK/PCOLCE/PLOD3/COL6A1/MMP8/TNS2/ADAMTS2/SMPD3/P3H2/MMP20/MMP9/ADAMTS3/IHH/MMP16",25
"BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","9/2074","21/18888",0.428571428571429,3.90301694448271,4.67474728485168,0.000195228817577205,0.00511586270415646,0.00426261001933482,"CDCA8/AURKB/BIRC5/KNL1/NDC80/DUSP1/MAD2L1/XRCC3/CCNB1",9
"BP","GO:1903504","regulation of mitotic spindle checkpoint","9/2074","21/18888",0.428571428571429,3.90301694448271,4.67474728485168,0.000195228817577205,0.00511586270415646,0.00426261001933482,"CDCA8/AURKB/BIRC5/KNL1/NDC80/DUSP1/MAD2L1/XRCC3/CCNB1",9
"BP","GO:0019722","calcium-mediated signaling","44/2074","232/18888",0.189655172413793,1.72719715359292,3.91414798077122,0.000207168405573586,0.00540471203213215,0.00450328341319016,"CHP1/TREM2/RCAN2/GRIN2D/RYR1/CXCR2/LRRK2/MAPT/TMEM100/ATP1A2/PRNP/CALM1/CASQ2/CXCL8/RGN/ERBB3/ITPR3/FCGR3A/MYOZ1/TMEM38B/CHP2/GBP1/P2RX3/TRPM2/ANK2/ACKR3/HRC/ATP1B1/CCR8/ITPR1/CDH13/PDGFRB/CASQ1/RYR2/AKAP6/CX3CR1/GPR62/TPCN2/PPP1R9A/SLC8A1/LHCGR/DMD/TNNI3/XCR1",44
"BP","GO:0072073","kidney epithelium development","32/2074","152/18888",0.210526315789474,1.91727148150028,3.98778367377459,0.000214743353200554,0.00557765114744698,0.00464737875904004,"SIX1/KIF26B/HOXD11/SIX4/CITED1/STAT1/EXT1/CXCR2/TFAP2B/CTNNBIP1/HOXB7/ASXL1/WNK4/HES5/TCF21/BASP1/TACSTD2/FOXC1/EPCAM/SPRY1/SIX2/WNT11/WT1/PBX1/KANK2/SALL1/GPC3/FOXC2/KLF15/PROM1/ROBO2/IRX1",32
