#ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0035987	endodermal cell differentiation	16/2074	51/18888	0.31372549	2.857110443	4.664094015	7.07E-05	0.002594581	0.002161842	COL5A2/COL11A1/COL5A1/LAMB3/COL7A1/COL8A1/COL12A1/ITGAV/ITGA7/LAMB1/SOX17/COL6A1/MMP8/FN1/NR0B1/MMP9	16
BP	GO:0061458	reproductive system development	57/2074	311/18888	0.183279743	1.669135864	4.178852633	7.08E-05	0.002594581	0.002161842	SIX4/SULF1/HOXD13/FST/STRA6/ASPM/KIF18A/FANCA/NUDT1/GLI1/TNFAIP6/TYRO3/BRIP1/FGF10/PLAG1/AR/FOXL2/TCF21/CITED2/BASP1/BRCA2/HOXB13/NKX2-1/FOXC1/TP63/MYOCD/COL6A1/NASP/PLEKHA5/ZP3/SLIT3/TNFSF10/NCOA1/VGF/DMRT1/TBX3/WT1/LEP/WNT7A/ALOX15B/FSHR/NR0B1/SALL1/LHX9/KIT/ANG/GFRA1/LHCGR/GAS2/RBP4/ROBO2/AKR1C3/GPR149/GATA4/EREG/SRY/DCANP1	57
BP	GO:0034440	lipid oxidation	27/2074	113/18888	0.238938053	2.176018296	4.403658902	7.17E-05	0.002608898	0.002173771	ACSM1/HADHB/PLA2G7/ACADM/PDK4/ACADVL/ALOX12/ECHDC2/SCP2/ACOX2/SESN2/IRS1/BDH2/ACACB/APOD/ACOXL/ACADL/LEP/ALOX15B/CRAT/NR4A3/ALOXE3/ADH7/PLIN5/FMO1/PPARGC1A/ALOX15	27
BP	GO:1901987	regulation of cell cycle phase transition	77/2074	455/18888	0.169230769	1.541191306	4.104014088	7.37E-05	0.002664697	0.002220264	KIF14/GTSE1/CDCA5/DTL/TMOD3/TRIP13/CENPF/BID/BUB1B/CDCA8/AURKB/DLGAP5/FAM107A/CDC45/CDC20/KNTC1/STIL/CDK1/MTBP/VPS4B/BIRC5/SPC25/CDK4/PRKDC/NUF2/RAB11A/CLSPN/BRCA1/KCNA5/CENPE/SPDL1/E2F7/MAD2L2/TOPBP1/RAD51/ESPL1/KNL1/FHL1/ZWINT/CDK6/BUB1/NDC80/DUSP1/MLF1/MUC1/GLI1/FBXO5/MAD2L1/BRIP1/CHEK2/FGF10/FOXO4/CDC7/CUL3/XRCC3/ORC1/CDT1/CCNE2/ACVR1/TICRR/BRCA2/GPNMB/MAP3K20/CDC25A/CCNB1/CRNN/RRM2/DBF4/PBX1/DYRK3/KANK2/OVOL1/TFAP4/TM4SF5/WNT10B/CDKN2B/CDKN2A	77
BP	GO:0022898	regulation of transmembrane transporter activity	45/2074	229/18888	0.19650655	1.789592922	4.222086728	7.49E-05	0.002691569	0.002242654	GPD1L/CHP1/TREM2/STK39/PCSK9/FXYD1/KCNAB1/DRD4/ATP1A2/FHL1/OXSR1/PRNP/CALM1/CASQ2/CACNG4/AHNAK/FGF14/CNIH3/NETO1/PIM1/CHP2/CFTR/CACNB2/LRRC26/ANK2/HRC/ATP1B1/P2RY6/SCN2B/JPH2/NLGN3/RELN/CASQ1/RYR2/AKAP6/MMP9/LRRC38/NLGN1/UTRN/CACNG7/KCNE2/FXYD3/PRRT1/DMD/IFNG	45
BP	GO:0016042	lipid catabolic process	61/2074	340/18888	0.179411765	1.633910035	4.142560751	7.61E-05	0.002719664	0.002266063	SPP1/MGLL/LPIN1/HPGD/GDPD3/ENDOU/PLCXD3/HADHB/PLA2G7/ACADM/ACADVL/ECHDC2/SCP2/CYP27B1/ABHD5/CYP26A1/PNPLA3/MGST2/MCEE/ACOX2/CIDEA/LIPH/SESN2/SCARB1/NAAA/IRS1/PNPLA1/BDH2/GLA/ACACB/PPT1/SULT2A1/PLCD4/PLD1/PLA2G2A/ACOXL/SMPD3/PLBD1/CYP24A1/ACADL/DAGLA/LEP/IL1B/BCO2/CLPS/PLA2G5/PLIN1/LPL/CRAT/PLA2G1B/HSD11B1/SULT1E1/PLIN5/PLA2G4E/LIPM/NEU2/GLYATL2/AKR1C3/ACER1/ENPP6/PLCH1	61
BP	GO:1904064	positive regulation of cation transmembrane transport	31/2074	138/18888	0.224637681	2.045784244	4.330433224	7.67E-05	0.002723618	0.002269357	CHP1/TREM2/FXYD1/DRD4/CALM1/CXCL11/ADCYAP1R1/CXCL10/CHP2/KCNMB1/P2RX3/CACNB2/LRRC26/ANK2/ATP1B1/P2RY6/XCL1/DRD1/JPH2/CASQ1/RGS7/RYR2/EDN3/AKAP6/LRRC38/PLA2G1B/LHCGR/NPSR1/DMD/IFNG/MS4A1	31
BP	GO:0007519	skeletal muscle tissue development	36/2074	170/18888	0.211764706	1.928549549	4.271202551	7.90E-05	0.002788346	0.002323289	SIX1/ELN/SIX4/CHRNA1/RYR1/PITX1/HOXD10/BARX2/SOX11/VAX1/NLN/HLF/FOXL2/MYOZ1/TCF21/CITED2/MYOM1/CAV2/MYOCD/CFL2/FOS/COL6A1/EGR1/BTG2/TBX1/KLHL41/EPHB1/CASQ1/RBM24/ACTA1/WNT10B/DMD/B4GALNT2/DMRTA2/MEGF10/MEOX2	36
BP	GO:0021700	developmental maturation	61/2074	341/18888	0.17888563	1.62911851	4.117400957	8.30E-05	0.002911765	0.002426124	KIF14/TRIP13/SPINK5/NFIA/CDC20/AGRN/RYR1/EXT1/LRRK2/RUNX2/CABYR/NEMP1/SNX10/FLVCR1/ATP6V1D/IQCF1/SLC26A6/FBXO5/TYMS/HES5/MSX2/CNTNAP2/MYOC/NRCAM/BRCA2/UNC13B/HOXB13/DIAPH3/CFTR/CHRDL1/RFLNB/CCL19/ADGRB3/ATP6V0A4/RECK/NKX6-1/PTH1R/TDRD5/RELN/LGI4/RAC3/BNC1/NTN4/RND1/LEP/FERMT1/ALDH1A2/CX3CR1/SEZ6L2/ANG/GHRHR/NLGN1/CNGB1/WNT10B/ZDHHC15/IHH/PPARG/SOX10/LTF/EREG/NEFL	61
BP	GO:1902850	microtubule cytoskeleton organization involved in mitosis	35/2074	164/18888	0.213414634	1.943575511	4.262354954	8.36E-05	0.00291767	0.002431044	TPX2/KIF23/KIF4A/MYBL2/NEK2/CDCA8/AURKB/DLGAP5/CENPA/CDC20/STIL/CDK1/TACC3/VPS4B/BIRC5/SPC25/PRC1/NUF2/RAB11A/CENPE/SPDL1/KIFC1/STMN1/ESPL1/NDC80/MAD2L1/SAPCD2/CHEK2/KIF11/FGF10/PSRC1/CENPH/SPRY1/NUSAP1/CCNB1	35
BP	GO:0006939	smooth muscle contraction	26/2074	108/18888	0.240740741	2.192435444	4.364648809	8.47E-05	0.002935919	0.00244625	SULF1/SCNN1B/ATP1A2/P2RX3/SMTN/MYOCD/MYH11/MYLK/TACR1/ADORA2B/ABAT/TACR2/DRD1/KCNMA1/TBX3/HTR7/HTR1D/CTTN/CHRM2/EDN3/KIT/TPCN2/SLC8A1/CHRNB2/TNNI3/DCANP1	26
BP	GO:0007051	spindle organization	40/2074	197/18888	0.203045685	1.849145084	4.20774186	8.75E-05	0.003016927	0.002513747	TPX2/KIF23/KNSTRN/KIF4A/SPAG5/MYBL2/NEK2/CDCA8/AURKB/DLGAP5/CDC20/STIL/TACC3/VPS4B/CCNB2/BIRC5/SPC25/PRC1/NUF2/RAB11A/ASPM/CENPE/KIFC1/STMN1/ESPL1/NDC80/FBXO5/CHEK2/CEP72/KIF11/SAC3D1/RGS14/PSRC1/HAUS8/CCDC69/CENPH/SPATA17/CCNB1/STARD9/TPPP	40
BP	GO:0006270	DNA replication initiation	13/2074	37/18888	0.351351351	3.199770648	4.703936093	9.10E-05	0.00308174	0.00256775	MCM7/CDC45/GMNN/MCM4/PRIM2/MCM6/TOPBP1/ORC1/PRIM1/CDT1/CCNE2/TICRR/MCM10	13
BP	GO:0055001	muscle cell development	41/2074	204/18888	0.200980392	1.830336378	4.187786804	9.13E-05	0.00308174	0.00256775	SIX1/TMOD3/SORBS2/SIX4/CDK1/RYR1/LDB3/PGM5/MEIS1/UCHL1/CSRP1/MYOZ1/NEBL/LMOD1/MYOM1/CAV2/PI16/NEB/MYH11/CFL2/ANK2/COL6A1/MYL9/PDGFRB/FLNC/KLHL41/TBX3/CASQ1/ACTL8/AKAP6/SLC8A1/MYL2/ACTA1/WNT10B/MYOM3/DMD/MYBPC2/KRT8/MEGF10/TBX18/GATA4	41
BP	GO:0009437	carnitine metabolic process	7/2074	12/18888	0.583333333	5.31243973	5.248183625	9.15E-05	0.00308174	0.00256775	ALDH9A1/ACADM/BBOX1/SLC22A4/CPT1C/ACADL/CRAT	7
BP	GO:0042045	epithelial fluid transport	7/2074	12/18888	0.583333333	5.31243973	5.248183625	9.15E-05	0.00308174	0.00256775	SCNN1B/CSF2/SLC26A6/CFTR/ITPR1/SLC5A1/CLDN18	7
BP	GO:0050678	regulation of epithelial cell proliferation	70/2074	407/18888	0.171990172	1.566321296	4.056464776	9.27E-05	0.00310389	0.002586205	SIX1/ECM1/SP1/BID/SIX4/STK3/SULF1/DLX6/CDK4/STAT1/PRKDC/IL12A/RUNX2/TGFBR3/SCN5A/CEACAM1/CDK6/SLURP1/APLN/PGF/RGN/IQGAP3/SOX11/GLI1/HES5/FGF10/ZFP36/TGM1/PYGO2/AR/KRT4/LAMB1/BRCA2/DLX5/TACSTD2/TP63/CAV2/CASK/MARVELD3/SPARC/EPGN/KLF9/CRNN/TACR1/CDH13/LIMS2/TBX1/TNFAIP3/CCL26/LEP/WNT7A/FA2H/ALDH1A2/A4GNT/REG3G/ANG/GPC3/SCG2/HAS2/OVOL1/NR4A3/CLDN1/WNT10B/IHH/C5AR1/PPARG/CDKN2B/FGFBP1/TNMD/EREG	70
BP	GO:0048608	reproductive structure development	56/2074	307/18888	0.182410423	1.661218938	4.102326993	9.32E-05	0.00310389	0.002586205	SIX4/SULF1/HOXD13/FST/STRA6/ASPM/KIF18A/FANCA/NUDT1/GLI1/TNFAIP6/TYRO3/BRIP1/FGF10/PLAG1/AR/FOXL2/TCF21/CITED2/BASP1/BRCA2/HOXB13/NKX2-1/FOXC1/TP63/MYOCD/COL6A1/NASP/ZP3/SLIT3/TNFSF10/NCOA1/VGF/DMRT1/TBX3/WT1/LEP/WNT7A/ALOX15B/FSHR/NR0B1/SALL1/LHX9/KIT/ANG/GFRA1/LHCGR/GAS2/RBP4/ROBO2/AKR1C3/GPR149/GATA4/EREG/SRY/DCANP1	56
BP	GO:0000075	cell cycle checkpoint signaling	39/2074	191/18888	0.204188482	1.859552576	4.193276597	9.39E-05	0.003110946	0.002592085	GTSE1/DTL/TRIP13/CENPF/BUB1B/CDCA8/AURKB/CDC45/CDC20/KNTC1/CDK1/BIRC5/SPC25/PRKDC/NUF2/CLSPN/BRCA1/SPDL1/E2F7/MAD2L2/TOPBP1/RAD51/KNL1/ZWINT/BUB1/NDC80/DUSP1/MUC1/MAD2L1/BRIP1/CHEK2/FOXO4/XRCC3/ORC1/CDT1/TICRR/BRCA2/MAP3K20/CCNB1	39
BP	GO:0048588	developmental cell growth	46/2074	238/18888	0.193277311	1.760184112	4.144939479	9.48E-05	0.003123254	0.00260234	SPP1/SORBS2/PLXNA1/LIMK1/CPNE6/EXT1/MAPT/MEIS1/CRABP2/TIAM1/RTN4R/LHX2/COBL/FOXL2/NRCAM/RASAL1/DCLK1/PI16/ALCAM/SLIT3/ST8SIA2/KIAA0319/NKX6-1/ITSN2/EMX1/FN1/SEMA3C/NTN1/NLGN3/BARHL2/SYT1/CTTN/SEMA3E/EDN3/S100B/AKAP6/RIMS1/CACNG7/PLXNA4/OLFM1/SEMA3D/SEMA6D/FSTL4/DCC/GATA4/FLRT3	46
BP	GO:0046660	female sex differentiation	28/2074	121/18888	0.231404959	2.107414108	4.29195989	9.70E-05	0.003176735	0.002646901	FST/STRA6/FANCA/TNFAIP6/TYRO3/ADCYAP1R1/FGF10/FOXL2/BRCA2/FOXC1/TP63/LHFPL2/ZP3/SLIT3/VGF/TBX3/WT1/LEP/FSHR/LHX9/KIT/ANG/LHCGR/GAS2/RBP4/ROBO2/GPR149/EREG	28
BP	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	11/2074	28/18888	0.392857143	3.577765532	4.794043038	9.87E-05	0.003197638	0.002664318	DTL/CDK1/VPS4B/CDK4/RAB11A/FBXO5/CDC7/CDC25A/CCNB1/PBX1/WNT10B	11
BP	GO:0042634	regulation of hair cycle	11/2074	28/18888	0.392857143	3.577765532	4.794043038	9.87E-05	0.003197638	0.002664318	FST/PER1/MSX2/TRPV3/HPSE/KRT17/FA2H/FERMT1/EPS8L3/DKK4/WNT10B	11
BP	GO:0034762	regulation of transmembrane transport	81/2074	489/18888	0.165644172	1.508528021	4.001497532	0.000102027	0.003287159	0.002738908	GPD1L/CHP1/TREM2/STK39/PCSK9/FXYD1/GRIN2D/KCNAB1/KCNIP4/DRD4/ATP1A2/FHL1/SCN5A/OXSR1/PRNP/CALM1/CASQ2/PER2/CACNG4/AHNAK/CXCL11/SLC26A6/FGF14/WNK4/CNIH3/ADCYAP1R1/FGF19/NETO1/OCLN/CXCL10/TMEM38B/PIM1/IRS1/CHP2/KCNMB1/P2RX3/CFTR/SLC43A2/CACNB2/LRRC26/ANK2/HRC/AZIN2/ITLN1/ATP1B1/SESTD1/P2RY6/SCN2B/XCL1/PID1/DRD1/JPH2/NLGN3/ATP4A/RELN/CASQ1/LEP/RGS7/IL1B/RYR2/EDN3/AKAP6/MMP9/LRRC38/GPC3/NLGN1/UTRN/NR4A3/PLA2G1B/SLC8A1/CACNG7/KCNE2/KLF15/FXYD3/LHCGR/SORBS1/NPSR1/PRRT1/DMD/IFNG/MS4A1	81
BP	GO:0046942	carboxylic acid transport	63/2074	358/18888	0.175977654	1.602635449	4.043047309	0.000104422	0.003346042	0.00278797	SLC5A12/SLC16A6/SLC6A1/LRRC8D/DRD4/ATP1A2/CEACAM1/SLC19A1/CRABP2/RBP1/PER2/SLC26A6/TSPO2/SLCO1A2/SLC1A4/SLC2A1/NMB/SLCO2A1/CLN8/SLC10A5/SLC6A2/SLC7A11/SLC22A4/SLC16A1/MPC1/GIPC1/ACACB/SLC6A4/SLC11A1/SLC43A2/SLC7A4/RBP7/NOS2/SLC6A15/SLC26A2/SLC13A5/NTRK2/SLC16A10/SLC6A8/PLA2G2A/AKR1C1/SLC10A4/FOLR1/SLC6A16/ABAT/SLC16A9/SLC7A8/PMP2/ABCC1/LEP/IL1B/SLC38A5/SLCO1B1/NR0B2/PLA2G5/PLA2G1B/LHCGR/FABP4/SLCO4A1/SLCO1B3/AKR1C4/PPARG/CRABP1	63
BP	GO:0048638	regulation of developmental growth	59/2074	330/18888	0.178787879	1.628228281	4.043516433	0.000109264	0.003482261	0.00290147	SPP1/SIX1/STC2/SIX4/LIMK1/STK3/CDK1/AGRN/CPNE6/MAPT/TGFBR3/RUNX1/FLVCR1/CRABP2/GLI1/WWC1/RTN4R/AR/MYOZ1/PIM1/CITED2/NRCAM/BASP1/FOXC1/RASAL1/ACACB/PI16/SLC6A4/MUSK/ZP3/KIAA0319/NKX6-1/ITSN2/PLS1/FN1/SEMA3C/NTN1/TBX20/WT1/LEP/BARHL2/SYT1/CTTN/SEMA3E/FOXS1/AKAP6/RIMS1/GHRHR/FOXC2/CACNG7/PLXNA4/AGR2/RBP4/OLFM1/SEMA3D/SEMA6D/FSTL4/DCC/MAEL	59
BP	GO:0031589	cell-substrate adhesion	63/2074	359/18888	0.175487465	1.598171284	4.018806892	0.000113359	0.003584039	0.002986273	COL1A1/KIF14/FAM107A/COL3A1/MELTF/KANK1/SERPINE1/ANGPT2/CDK6/COL8A1/ONECUT2/ITGB4/OTOA/TYRO3/ITGAV/AJAP1/TIAM1/ITGA11/ITGA7/EPHA1/SPRY4/LAMB1/MYOC/NID2/SPOCK1/TACSTD2/GBP1/CASK/LYVE1/ANTXR1/EFNA1/COL5A3/LYPD3/MADCAM1/DMP1/ABI3BP/APOD/CDH13/LIMS2/PHLDB2/FN1/COL16A1/EPHB1/EGFL6/HPSE/RAC3/NTN4/CTTN/SEMA3E/FERMT1/RHOD/HOXA7/NDNF/THSD1/HAS2/UTRN/AGR2/SORBS1/ITGB6/ITGA9/CDKN2A/ALOX15/OLFM4	63
BP	GO:0035357	peroxisome proliferator activated receptor signaling pathway	10/2074	24/18888	0.416666667	3.794599807	4.811258555	0.000114263	0.003584039	0.002986273	ASXL1/CITED2/NCOA1/LEP/ALOX15B/ALOXE3/PTGIS/PLIN5/PPARG/ALOX15	10
BP	GO:0001763	morphogenesis of a branching structure	41/2074	206/18888	0.199029126	1.812566121	4.118423299	0.000114281	0.003584039	0.002986273	SIX1/HOXD11/SIX4/PLXNA1/DLX2/SULF1/HOXD13/CITED1/EXT1/LRRK2/LAMA1/CTNNBIP1/HOXB7/FGF10/AR/MSX2/SPINT1/ACVR1/RSPO2/TCF21/TACSTD2/HOXB13/NKX2-1/SPRY1/SIX2/TP63/CTSZ/GLI2/SEMA3C/PRDM1/TBX3/TBX20/NTN4/WT1/PBX1/SEMA3E/SALL1/GPC3/FOXC2/IHH/SOX10	41
BP	GO:0042573	retinoic acid metabolic process	12/2074	33/18888	0.363636364	3.311650741	4.667843263	0.000115541	0.003604396	0.003003235	ADH1A/CYP26A1/CRABP2/RBP1/CYP2C8/CYP2C18/CYP27C1/BCO2/DHRS9/ALDH1A2/ADH7/AKR1C3	12
BP	GO:0006577	amino-acid betaine metabolic process	8/2074	16/18888	0.5	4.553519769	4.994133044	0.000119005	0.003692906	0.003076983	ALDH9A1/ACADM/BBOX1/SLC22A4/DMGDH/CPT1C/ACADL/CRAT	8
BP	GO:0035265	organ growth	37/2074	180/18888	0.205555556	1.872002572	4.128484726	0.000121439	0.003729225	0.003107244	ECM1/SORBS2/STK3/CDK1/MMP13/EXT1/MEIS1/TGFBR3/RUNX1/LEPR/FLVCR1/GLI1/WWC1/FGF10/PLAG1/AR/MSX2/RSPO2/TMEM38B/PIM1/CITED2/BASP1/FOXC1/ACACB/PI16/SLC6A4/SMPD3/TBX20/WT1/LEP/AKAP6/FOXC2/NLGN4X/RBP4/CLDN18/GATA4/MAEL	37
BP	GO:0007162	negative regulation of cell adhesion	56/2074	310/18888	0.180645161	1.645142626	4.02242032	0.000121805	0.003729225	0.003107244	COL1A1/PLXNA1/FAM107A/IL1RN/MELTF/KANK1/TGFBI/ALOX12/SERPINE1/ANGPT2/MAD2L2/RUNX1/CEACAM1/PRNP/DUSP1/ERBB3/LGALS3/PELI1/MUC1/SOCS1/AJAP1/PLXNA2/CDSN/SPRY4/MYOC/SPOCK1/TACSTD2/CLDN7/EPCAM/GBP1/GPNMB/CASK/CTSG/IDO1/PLXNC1/APOD/IL2RA/CDH13/PLA2G2A/CD80/PHLDB2/XCL1/ADAMDEC1/CTLA4/RND1/SEMA3E/PLA2G5/DAPL1/HOXA7/PDCD1LG2/PLXNA4/TARM1/B4GALNT2/IHH/CDKN2A/IFNL1	56
BP	GO:0010927	cellular component assembly involved in morphogenesis	30/2074	135/18888	0.222222222	2.023786564	4.19267576	0.000122157	0.003729225	0.003107244	TMOD3/SIX4/EPB41L3/LDB3/PGM5/KNL1/ITGB4/CSRP1/MYOZ1/NEBL/LMOD1/MYOM1/NEB/MYH11/CFL2/ANK2/MYL9/PDGFRB/FLNC/PHLDB2/KLHL41/CASQ1/ACTL8/MYL2/TPPP/ACTA1/MYOM3/MYBPC2/IHH/KRT8	30
BP	GO:0045165	cell fate commitment	53/2074	289/18888	0.183391003	1.670149119	4.032050102	0.000122895	0.003729225	0.003107244	SIX1/TEAD3/DLX1/DLX2/RAB10/TBX15/NFIA/HOXC10/PRKDC/EXT1/PITX1/RUNX2/TCF3/HOXD10/ONECUT2/HES5/FGF10/AR/ACVR1/EPOP/NKX2-1/SIX2/GSC/WNT11/SOX17/SLAMF8/GLI2/TBX1/PRDM1/TBX3/TBX20/WT1/WNT7A/BARHL2/EYA2/WNT16/FOXG1/FOXC2/MYL2/POU4F1/DMRT3/PTCH2/WNT10B/NKX2-2/WNT8B/IHH/SOSTDC1/DMRTA2/PPARG/SOX1/TBX18/MNX1/GATA4	53
BP	GO:0007369	gastrulation	40/2074	200/18888	0.2	1.821407907	4.10150088	0.000123338	0.003729225	0.003107244	COL5A2/DUSP5/COL11A1/COL5A1/IL1RN/LAMB3/EXT1/ZBTB17/COL7A1/APLN/COL8A1/COL12A1/DUSP1/ITGB4/ITGAV/CUL3/DUSP2/ITGA7/ACVR1/TGIF2/LAMB1/FOXC1/SIX2/GSC/WNT11/SOX17/TXNRD1/COL6A1/MMP8/PHLDB2/FN1/TLX2/TBX20/EYA2/NR0B1/MMP9/GPC3/NR4A3/FOXC2/WNT8B	40
BP	GO:0071711	basement membrane organization	13/2074	38/18888	0.342105263	3.115566157	4.584722737	0.000124478	0.00374449	0.003119963	COL3A1/EXT1/LAMA1/LAMB1/NID2/CAV2/PLOD3/COL6A1/PHLDB2/NTN4/FERMT1/FLRT2/GAS2	13
BP	GO:0071277	cellular response to calcium ion	22/2074	87/18888	0.252873563	2.302929538	4.277996512	0.000134645	0.004029788	0.003357677	ECT2/CPNE6/RYR1/SCN5A/SLC25A23/SYT15/ITPKC/CPNE8/CHP2/RASAL1/TRPM2/SYT12/FOS/FOSB/SYT1/ITPKA/KCNH1/NLGN1/SYT5/AKR1C3/ACER1/ALOX15	22
BP	GO:0001656	metanephros development	23/2074	93/18888	0.247311828	2.252278595	4.251788092	0.000137732	0.004052142	0.003376303	SIX1/KIF26B/SIX4/CITED1/STAT1/CXCR2/TFAP2B/HOXC11/HES5/FGF10/TCF21/BASP1/SPRY1/SIX2/SOX17/EGR1/PDGFRB/WT1/SALL1/GPC3/FOXC2/ROBO2/IRX1	23
BP	GO:0042475	odontogenesis of dentin-containing tooth	23/2074	93/18888	0.247311828	2.252278595	4.251788092	0.000137732	0.004052142	0.003376303	DLX1/DLX2/FST/SERPINE1/RUNX2/SCN5A/FGF10/MSX2/RSPO2/FOXC1/DSPP/TP63/CFTR/DMP1/GLI2/TBX1/SMPD3/MSX1/MMP20/TNFRSF11B/DMRT3/ITGB6/SOSTDC1	23
BP	GO:2001251	negative regulation of chromosome organization	23/2074	93/18888	0.247311828	2.252278595	4.251788092	0.000137732	0.004052142	0.003376303	TOP2A/TRIP13/CENPF/BUB1B/CDCA8/AURKB/CDC20/KNTC1/BIRC5/SPC25/NUF2/SPDL1/MAD2L2/ESPL1/KNL1/ZWINT/BUB1/NDC80/DUSP1/FBXO5/MAD2L1/XRCC3/CCNB1	23
BP	GO:0043616	keratinocyte proliferation	17/2074	59/18888	0.288135593	2.62406224	4.3879876	0.000138828	0.004052142	0.003376303	FST/SLURP1/FGF10/ZFP36/TGM1/TP63/CASK/KLF9/CRNN/CDH13/FERMT1/WNT16/REG3G/HAS2/OVOL1/KRT2/EREG	17
BP	GO:0045604	regulation of epidermal cell differentiation	17/2074	59/18888	0.288135593	2.62406224	4.3879876	0.000138828	0.004052142	0.003376303	CYP27B1/HES5/ETV4/ZFP36/SFRP4/MSX2/AQP3/FOXC1/GRHL1/TP63/IL20/ZBED2/ALOX15B/KRT36/REG3G/HOXA7/PTCH2	17
BP	GO:0120254	olefinic compound metabolic process	34/2074	162/18888	0.209876543	1.911353977	4.09140466	0.00014767	0.004288987	0.003573645	MGLL/ADH1A/FADS1/SCNN1B/ALOX12/EPHX2/PTGDS/SCP2/CLCN2/CYP2E1/CYP2C8/CYP2C18/CYP2C9/ABCA4/EGR1/AKR1C1/RDH12/DAGLA/CYP27C1/BCO2/ALOX15B/DHRS9/CYP11A1/ALDH1A2/ALOXE3/PTGS1/PTGIS/ADH7/RBP4/AKR1C4/AKR1C3/CYP4F11/RPE65/ALOX15	34
BP	GO:0051703	biological process involved in intraspecies interaction between organisms	16/2074	54/18888	0.296296296	2.698382085	4.389462485	0.000150952	0.004362805	0.003635151	TREM2/EXT1/EN1/DRD4/CNTNAP2/CLN8/PTCHD1/SLC6A4/TBX1/GAD1/NLGN3/CX3CR1/CHRNB2/NLGN4X/NRXN2/LTF	16
BP	GO:0014074	response to purine-containing compound	31/2074	143/18888	0.216783217	1.974253326	4.107215953	0.00015369	0.004420267	0.00368303	COL1A1/HSP90B1/SLC6A1/CITED1/RYR1/STAT1/DUOX1/PER1/CASQ2/SLC26A6/PDXP/HMGCS2/TMEM38B/PANX1/P2RX3/CFTR/SLC6A4/TRPM2/FOS/CNGA3/P2RY6/FOSB/VGF/WT1/IL1B/RYR2/AKAP6/SLC8A1/WNT10B/NT5E/DUOX2	31
BP	GO:0010812	negative regulation of cell-substrate adhesion	18/2074	65/18888	0.276923077	2.52194941	4.316808852	0.000156282	0.004447304	0.003705558	COL1A1/FAM107A/MELTF/KANK1/SERPINE1/ANGPT2/AJAP1/SPRY4/MYOC/SPOCK1/TACSTD2/GBP1/CASK/APOD/PHLDB2/SEMA3E/HOXA7/CDKN2A	18
BP	GO:0045682	regulation of epidermis development	18/2074	65/18888	0.276923077	2.52194941	4.316808852	0.000156282	0.004447304	0.003705558	CYP27B1/HES5/ETV4/ZFP36/SFRP4/MSX2/AQP3/FOXC1/GRHL1/TP63/IL20/ZBED2/ALOX15B/KRT36/REG3G/HOXA7/KRT2/PTCH2	18
BP	GO:0007043	cell-cell junction assembly	33/2074	156/18888	0.211538462	1.926489133	4.080946478	0.000156893	0.004447304	0.003705558	FSCN1/AFDN/ECT2/EPB41L3/CNTNAP2/OCLN/ESAM/CLDN17/CLDN7/CDH8/CLDN20/MARVELD3/WNT11/ANK2/CDH17/CDH15/CLDN4/CDH13/CLDN5/GJC1/CLDN16/IL1B/GJB1/FRMPD2/CLDN6/CLDN1/POF1B/LIM2/CDH18/CLDN22/CLDN18/CLDN11/CLDN10	33
BP	GO:0061138	morphogenesis of a branching epithelium	38/2074	189/18888	0.201058201	1.831044986	4.032706262	0.00016051	0.004502797	0.003751795	SIX1/HOXD11/SIX4/PLXNA1/SULF1/HOXD13/CITED1/EXT1/LAMA1/CTNNBIP1/HOXB7/FGF10/AR/MSX2/SPINT1/ACVR1/RSPO2/TCF21/TACSTD2/HOXB13/NKX2-1/SPRY1/SIX2/TP63/CTSZ/GLI2/SEMA3C/TBX3/TBX20/NTN4/WT1/PBX1/SEMA3E/SALL1/GPC3/FOXC2/IHH/SOX10	38
BP	GO:2000649	regulation of sodium ion transmembrane transporter activity	15/2074	49/18888	0.306122449	2.787869246	4.401038984	0.000160984	0.004502797	0.003751795	GPD1L/CHP1/STK39/PCSK9/FXYD1/DRD4/ATP1A2/FGF14/NETO1/CHP2/ATP1B1/SCN2B/UTRN/FXYD3/DMD	15
BP	GO:0071695	anatomical structure maturation	50/2074	271/18888	0.184501845	1.680265597	3.961490774	0.000161766	0.004502797	0.003751795	KIF14/TRIP13/SPINK5/AGRN/RYR1/EXT1/LRRK2/RUNX2/CABYR/NEMP1/SNX10/FLVCR1/IQCF1/SLC26A6/FBXO5/TYMS/HES5/MSX2/CNTNAP2/MYOC/NRCAM/BRCA2/HOXB13/DIAPH3/CFTR/RFLNB/CCL19/ADGRB3/RECK/NKX6-1/PTH1R/TDRD5/LGI4/RAC3/BNC1/NTN4/RND1/LEP/FERMT1/ALDH1A2/CX3CR1/ANG/GHRHR/CNGB1/WNT10B/IHH/PPARG/SOX10/LTF/EREG	50
